"Metabolite"	"Number_of_IVs"	"Number_of_Proxies"	"Weighted_Mode_Estimate"	"Weighted_Mode_SE"	"Weighted_Mode_Pval"	"Weighted_Median_Estimate"	"Weighted_Median_SE"	"Weighted_Median_Pval"	"Random_IVW_Estimate"	"Random_IVW_SE"	"Random_IVW_Pval"	"Random_IVW_RSE"	"Random_IVW_HetStat"	"Random_IVW_FStat"	"Fixed_IVW_Estimate"	"Fixed_IVW_SE"	"Fixed_IVW_Pval"	"Fixed_IVW_RSE"	"Fixed_IVW_HetStat"	"Fixed_IVW_FStat"	"Egger_Estimate"	"Egger_SE"	"Egger_Pval"	"Egger_Intercept"	"Egger_Intercept_SE"	"Egger_Intercept_Pval"	"Egger_RSE"	"Egger_HetStat"	"Egger_Isq"
"1-(1-enyl-oleoyl)-GPC (P-18_1)*"	2	0	NA	NA	NA	NA	NA	NA	0.154363243823902	0.107805101559876	0.152180091912897	3.61025595572111	13.0339480658198	70.4259935495826	0.154363243823902	0.0298607918336203	2.34810296904461e-07	3.61025595572111	13.0339480658198	70.4259935495826	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16_0_20_4)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0516964796288034	0.0397665227913872	0.193600969171221	NA	NA	83.9704726622425	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16_0_20_4)*"	3	0	0.105374589083325	0.0166467170096089	2.45078134905981e-10	0.107088607117616	0.0168725937324662	2.19701743673375e-10	0.130464761021999	0.0745029542882665	0.0799225889057849	4.85445947955859	47.1315536773525	187.600788537582	0.130464761021999	0.015347322313017	1.88262795212413e-17	4.85445947955859	47.1315536773525	187.600788537582	-0.149785503142675	0.236235497543363	0.526047125821037	0.0502312803874283	0.0406418570483923	0.21647735860718	4.31821433787018	18.6469750677876	0.978368163782329
"1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16_0_22_6)*"	3	0	-0.101429031079767	0.0298993295297083	0.000692955189155109	-0.0902148015883776	0.0259147789728518	0.000499152977419925	-0.0776255144901428	0.0286274462721927	0.00669640594285285	1.2789137647259	3.27124083521073	88.2895821988539	-0.0776255144901428	0.0223841880991313	0.000524595761841545	1.2789137647259	3.27124083521073	88.2895821988539	-0.127414546469747	0.157827713002355	0.419492810900755	0.00533349229050971	0.0163960682450021	0.744960894615501	1.71994745918123	2.95821926234396	0.90121088693905
"1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16_0_22_6)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0105437649637592	0.0431335839426511	0.806886623851806	NA	NA	73.2658288605611	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16_0_18_2)*"	4	0	-0.0555506305220871	0.0310194647270759	0.07332035954508	-0.0653644635807532	0.0402859502109491	0.104693628103885	-0.135483873816676	0.0633218466899336	0.0323865310058424	2.69375123375909	21.7688871281358	59.8027940495088	-0.135483873816676	0.0235069392809406	8.23534102389044e-09	2.69375123375909	21.7688871281358	59.8027940495088	0.13321750531762	0.267235026445143	0.618129442036854	-0.0230372528377884	0.0222740729280314	0.301013158830349	2.66299363243408	14.183070172769	0.744116262722485
"1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16_0_18_2)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0613457261715829	0.0300468862881222	0.0411846073972877	NA	NA	150.596268060426	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16_0_14_0)*"	3	0	-0.0688561506355959	0.0190786703664078	0.000307303283064249	-0.0663357499126289	0.0202425751077214	0.00104901110994591	-0.0105572605462778	0.0863058707157616	0.902642597826858	5.10335276995958	52.0884189893082	151.897711612846	-0.0105572605462778	0.0169116019617129	0.532455920434283	5.10335276995958	52.0884189893082	151.897711612846	-0.224751271443104	0.30526943958813	0.46158525278296	0.0306230123542235	0.0413304954432356	0.458735761745597	5.79893210658162	33.6276135767431	0.960301131815937
"1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16_0_18_1)*"	6	0	-0.0587841422229298	0.036878642416125	0.110938548017069	-0.0677771634743277	0.0305330404026686	0.0264325240067425	-0.0883600970570527	0.0460970334775377	0.0552597518577426	2.24022194462889	25.0929718059841	53.9794722677889	-0.0883600970570527	0.0205769939840376	1.75386996923328e-05	2.24022194462889	25.0929718059841	53.9794722677889	0.000354947531731426	0.272671349680621	0.998961361082448	-0.00785016203661641	0.0237047731111288	0.740520784767067	2.47099919380055	24.4233480630519	0.632486432202124
"1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16_0_18_1)*"	2	1	NA	NA	NA	NA	NA	NA	0.0725866288905222	0.0687919939683976	0.291351699176986	2.23093448620907	4.97706868175693	66.8700080338094	0.0725866288905222	0.0308355061045709	0.0185728581566199	2.23093448620907	4.97706868175693	66.8700080338094	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16_0_16_1)*"	5	0	-0.0456634061936119	0.0312363317064672	0.143777276372452	-0.0635945777881834	0.0285596938307682	0.0259656736595864	-0.0841384821615442	0.0397289663845826	0.0341909917820107	1.95618027924922	15.3065651396942	62.7954670423818	-0.0841384821615442	0.0203094606391955	3.43058072367353e-05	1.95618027924922	15.3065651396942	62.7954670423818	0.173211882384787	0.0754680160523989	0.0217234171412681	-0.0261876753785814	0.00739622813443246	0.000399097638511092	0.960928693051383	2.77015185938832	0.76868898213059
"1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16_0_16_0)*"	4	0	-0.0401023440839047	0.0110128910879079	0.000271159214028151	-0.0396905258150832	0.0104861578294374	0.000153683917292987	-0.0235893410915583	0.0436526092573852	0.588929562565996	4.61713315876954	63.9537558174274	364.570196963511	-0.0235893410915583	0.00945448349794153	0.0125941934000092	4.61713315876954	63.9537558174274	364.570196963511	-0.0305523919104222	0.105098122069771	0.771278094678212	0.00167427000787295	0.0217680474666552	0.938691872257536	5.6464655103288	63.7651455186654	0.992762372527926
"1-(1-enyl-palmitoyl)-GPC (P-16_0)*"	2	0	NA	NA	NA	NA	NA	NA	-0.150879384965777	0.16671731431069	0.365464702355545	3.90859721303545	15.2771321737485	37.9039995391065	-0.150879384965777	0.0426540022478336	0.000404262364453449	3.90859721303545	15.2771321737485	37.9039995391065	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-GPE (P-16_0)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0756440905197531	0.0494208058062387	0.125865253621702	NA	NA	56.9481416168407	NA	NA	NA	NA	NA	NA	NA	NA	NA
